CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
7,3.050390059,0.6,63,0.839285714,1,7,1
9,2.99161133,0.75,49,0.807539683,1,9,1
7,2.99161133,0.75,49,0.807539683,1,7,1
2,0.558110627,0.2,8,0.166666667,0.5,2,1
3,2.164042561,0.136363636,84,0.75,1,3,1
3,0.328458739,0.125,20,0.047619048,0.5,3,1
2,0.328458739,0.066666667,48,0.047619048,0.5,2,1
0,2.164042561,0.6,16,0.75,1,0,1
4,2.164042561,0.6,16,0.75,1,4,1
2,0.72134752,0.2,8,0.25,1,2,1
17,6.483856115,0.390243902,810,1.381481481,1,17,1
24,6.864962327,0.678571429,540,1.212037037,1,24,1
13,3.328144859,0.285714286,243,0.737037037,1,13,1
24,6.864962327,0.678571429,540,1.212037037,1,24,1
24,6.864962327,0.678571429,540,1.212037037,1,24,1
34,10.08119475,0.928571429,729,2.002777778,1,34,1
3,0.588028208,0.051282051,378,0.066666667,0.5,3,1
3,1.820478453,0.5,9,0.666666667,1,3,1
17,5.881596356,0.414634146,832,0.944444444,1,17,1
6,2.164042561,0.6,16,0.75,1,6,1
2,1.442695041,0.142857143,12,0.5,1,2,1
6,2.164042561,0.428571429,24,0.75,1,6,1
11,4.34321396,0.846153846,144,0.875,1,11,1
11,3.083390054,0.75,49,0.857142857,1,11,1
5,2.58539863,0.357142857,78,0.725490196,1,5,1
5,2.417159249,0.714285714,36,0.635746606,1,5,1
5,2.417159249,0.714285714,36,0.635746606,1,5,1
0,2.253876049,0.666666667,25,0.676923077,1,0,1
6,2.253876049,0.666666667,25,0.676923077,1,6,1
4,2.485339738,0.285714286,65,0.8,1,4,1
6,2.253876049,0.666666667,25,0.676923077,1,6,1
2,0,0,1,0,1,2,1
6,1.820478453,0.5,9,0.666666667,1,6,1
7,3.575708538,0.533333333,126,0.854700855,1,7,1
7,3.024611325,0.666666667,56,0.825396825,1,7,1
7,3.024611325,0.666666667,56,0.825396825,1,7,1
9,3.083390054,0.545454545,72,0.857142857,1,9,1
7,3.024611325,0.666666667,56,0.825396825,1,7,1
9,3.024611325,0.666666667,56,0.825396825,1,9,1
0,0,0,1,0,1,0,1
0,3.071292397,0.7,72,0.722566219,1,0,1
0,3.071292397,0.7,72,0.722566219,1,0,1
2,3.045513663,0.777777778,64,0.708677331,1,2,1
3,1.468349853,0.222222222,24,0.5,1,3,1
5,3.366288429,0.411764706,128,0.875,1,5,1
5,3.366288429,0.411764706,128,0.875,1,5,1
9,3.535576889,0.615384615,108,0.833333333,1,9,1
5,2.295666814,0.571428571,30,0.7,1,5,1
5,2.295666814,0.571428571,30,0.7,1,5,1
5,2.295666814,0.571428571,30,0.7,1,5,1
7,2.99161133,0.75,49,0.807539683,1,7,1
7,3.050390059,0.6,63,0.839285714,1,7,1
9,2.99161133,0.75,49,0.807539683,1,9,1
7,2.99161133,0.75,49,0.807539683,1,7,1
9,3.538793417,0.444444444,153,0.836601307,1,9,1
9,3.538793417,0.444444444,153,0.836601307,1,9,1
9,3.436629928,0.8,81,0.784313725,1,9,1
14,3.502416657,0.380952381,180,0.816666667,1,14,1
2,1.820478453,0.222222222,24,0.666666667,1,2,1
0,1.820478453,0.222222222,24,0.666666667,1,0,1
2,1.820478453,0.222222222,24,0.666666667,1,2,1
6,3.640956907,0.8,81,0.888888889,1,6,1
3,1.442695041,0.333333333,4,0.5,1,3,1
6,2.848275138,0.4,45,0.952380952,1,6,1
7,3.367675783,0.6,63,1.00952381,1,7,1
5,2.702128564,0.5,54,0.785714286,1,5,1
0,2.253876049,0.666666667,25,0.676923077,1,0,1
5,2.485339738,0.666666667,25,0.8,1,5,1
8,2.485339738,0.666666667,25,0.8,1,8,1
8,2.485339738,0.666666667,25,0.8,1,8,1
5,2.485339738,0.666666667,25,0.8,1,5,1
5,2.485339738,0.666666667,25,0.8,1,5,1
10,3.083390054,0.75,49,0.857142857,1,10,1
10,3.083390054,0.75,49,0.857142857,1,10,1
6,3.083390054,0.75,49,0.857142857,1,6,1
10,3.083390054,0.75,49,0.857142857,1,10,1
4,2.485339738,0.5,35,0.8,1,4,1
1,1.442695041,0.083333333,42,0.5,1,1,1
0,0.558110627,0.125,14,0.166666667,1,0,1
3,2.790553133,0.714285714,36,0.833333333,1,3,1
0,0.455119613,0.333333333,3,0.111111111,0.5,0,1
0,1.820478453,0.2,27,0.666666667,1,0,1
3,0.389871245,0.083333333,40,0.076923077,0.5,3,1
7,3.105030447,0.5,104,0.741923077,1,7,1
8,3.238556518,0.583333333,88,0.806818182,1,8,1
12,3.238556518,0.583333333,88,0.806818182,1,12,1
6,3.640956907,0.8,81,0.888888889,1,6,1
4,1.631586747,0.5,9,0.583333333,1,4,1
7,2.028971634,0.25,75,0.557575758,1,7,1
12,3.190793499,0.4375,120,0.782575758,1,12,1
12,3.190793499,0.4375,120,0.782575758,1,12,1
11,5.118664259,0.625,165,1.416666667,1,11,1
7,1.155571138,0.3,40,0.224242424,0.5,7,1
7,1.155571138,0.3,40,0.224242424,0.5,7,1
5,1.981208615,0.333333333,55,0.533333333,1,5,1
8,3.083390054,0.75,49,0.857142857,1,8,1
8,3.083390054,0.75,49,0.857142857,1,8,1
8,3.083390054,0.75,49,0.857142857,1,8,1
5,2.266434408,0.666666667,25,0.683333333,1,5,1
5,2.266434408,0.666666667,25,0.683333333,1,5,1
4,2.485339738,0.666666667,25,0.8,1,4,1
2,0,0,1,0,1,2,1
1,1.820478453,0.5,9,0.666666667,1,1,1
4,2.485339738,0.285714286,65,0.8,1,4,1
6,2.253876049,0.666666667,25,0.676923077,1,6,1
8,2.485339738,0.666666667,25,0.8,1,8,1
4,1.820478453,0.5,9,0.666666667,1,4,1
0,7.942630202,0.882352941,256,2.255871725,1,0,1
12,3.079164525,0.777777778,64,0.724242424,1,12,1
8,3.143030481,0.583333333,88,0.758333333,1,8,1
8,3.143030481,0.583333333,88,0.758333333,1,8,1
0,2.485339738,0.285714286,65,0.8,1,0,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
8,3.083390054,0.75,49,0.857142857,1,8,1
8,3.083390054,0.75,49,0.857142857,1,8,1
10,2.42211543,0.333333333,55,0.766666667,1,10,1
7,2.790553133,0.277777778,102,0.833333333,1,7,1
7,2.790553133,0.277777778,102,0.833333333,1,7,1
7,2.790553133,0.277777778,102,0.833333333,1,7,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
7,2.790553133,0.714285714,36,0.833333333,1,7,1
7,2.790553133,0.714285714,36,0.833333333,1,7,1
7,2.790553133,0.714285714,36,0.833333333,1,7,1
7,2.938761085,0.75,49,0.780952381,1,7,1
10,2.938761085,0.75,49,0.780952381,1,10,1
10,2.938761085,0.75,49,0.780952381,1,10,1
10,2.938761085,0.75,49,0.780952381,1,10,1
0,1.820478453,0.5,9,0.666666667,1,0,1
4,2.164042561,0.6,16,0.75,1,4,1
4,2.164042561,0.6,16,0.75,1,4,1
0,1.820478453,0.5,9,0.666666667,1,0,1
10,2.485339738,0.666666667,25,0.8,1,10,1
8,3.083390054,0.75,49,0.857142857,1,8,1
9,3.864810471,0.625,42,1.266666667,1,9,1
2,0,0,7,0,1,2,1
14,8.017543668,0.888888889,289,2.164285714,1,14,1
6,2.652497514,0.333333333,119,0.630252101,1,6,1
4,2.485339738,0.666666667,25,0.8,1,4,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
0,1.820478453,0.5,9,0.666666667,1,0,-1
2,1.820478453,0.5,9,0.666666667,1,2,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
2,1.442695041,0.333333333,4,0.5,1,2,-1
0,1.442695041,0.333333333,4,0.5,1,0,-1
0,2.885390082,0.4,12,1,1,0,-1
0,0.910239227,0.2,8,0.333333333,1,0,-1
1,0,0,4,0,1,1,-1
0,0.910239227,0.2,8,0.333333333,1,0,-1
4,2.636128574,0.714285714,36,0.75,1,4,-1
0,2.636128574,0.714285714,36,0.75,1,0,-1
4,2.713340853,0.555555556,48,0.791666667,1,4,-1
0,2.636128574,0.714285714,36,0.75,1,0,-1
4,2.713340853,0.555555556,48,0.791666667,1,4,-1
4,2.636128574,0.714285714,36,0.75,1,4,-1
3,0.961796694,0.285714286,18,0.25,0.5,3,-1
3,0.961796694,0.285714286,18,0.25,0.5,3,-1
0,0.910239227,0.2,8,0.333333333,0.5,0,-1
0,1.820478453,0.4,12,0.666666667,1,0,-1
2,0,0,12,0,1,2,-1
0,0.910239227,0.2,8,0.333333333,0.5,0,-1
0,1.820478453,0.4,12,0.666666667,1,0,-1
0,1.820478453,0.4,12,0.666666667,1,0,-1
0,2.164042561,0.375,28,0.75,1,0,-1
1,1.956593383,0.6,16,0.642857143,1,1,-1
0,1.956593383,0.6,16,0.642857143,1,0,-1
0,1.956593383,0.6,16,0.642857143,1,0,-1
0,0.513898342,0.125,20,0.142857143,0.5,0,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
5,2.028971634,0.25,75,0.557575758,1,5,-1
8,1.711951828,0.1875,60,0.516666667,1,8,-1
8,2.722203641,0.25,75,0.9,1,8,-1
8,1.711951828,0.1875,60,0.516666667,1,8,-1
8,3.190793499,0.4375,120,0.782575758,1,8,-1
12,3.190793499,0.4375,120,0.782575758,1,12,-1
8,3.190793499,0.4375,120,0.782575758,1,8,-1
5,2.028971634,0.25,75,0.557575758,1,5,-1
0,0.990604308,0.125,45,0.266666667,1,0,-1
8,3.190793499,0.4375,120,0.782575758,1,8,-1
4,1.442695041,0.333333333,4,0.5,1,4,-1
4,1.442695041,0.333333333,4,0.5,1,4,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
8,3.640956907,0.8,81,0.888888889,1,8,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
0,3.640956907,0.8,81,0.888888889,1,0,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
0,3.640956907,0.8,81,0.888888889,1,0,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
1,2.164042561,0.157894737,72,0.75,1,1,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
5,1.820478453,0.5,9,0.666666667,1,5,-1
5,1.820478453,0.5,9,0.666666667,1,5,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
10,2.485339738,0.666666667,25,0.8,1,10,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
0,4.678454943,0.857142857,169,0.923076923,1,0,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,3.024611325,0.666666667,56,0.825396825,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,3.050390059,0.6,63,0.839285714,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
0,0.455119613,0.058823529,77,0.111111111,0.5,0,-1
0,0.480898347,0.142857143,7,0.125,0.5,0,-1
0,0.455119613,0.125,14,0.111111111,0.5,0,-1
4,1.820478453,0.333333333,15,0.666666667,1,4,-1
3,1.531574161,0.5,9,0.533333333,1,3,-1
3,1.531574161,0.5,9,0.533333333,1,3,-1
0,0.621334935,0.25,6,0.2,0.5,0,-1
0,0.621334935,0.25,6,0.2,0.5,0,-1
2,0.378923182,0.076923077,45,0.071428571,0.5,2,-1
2,0.378923182,0.058823529,81,0.071428571,0.5,2,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
2,0.378923182,0.076923077,45,0.071428571,0.5,2,-1
7,3.575708538,0.533333333,126,0.854700855,1,7,-1
2,0.378923182,0.066666667,63,0.071428571,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
7,3.564760475,0.571428571,117,0.849206349,1,7,-1
2,0.378923182,0.076923077,45,0.071428571,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
0,3.499512107,0.8,81,0.815018315,1,0,-1
0,3.499512107,0.8,81,0.815018315,1,0,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
0,4.759778176,0.325,546,0.850649351,1,0,-1
0,0.27295842,0.028571429,308,0.025641026,0.5,0,-1
0,4.709221144,0.565217391,308,0.830835831,1,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.028571429,308,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.037037037,196,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.058823529,56,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.058823529,56,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.03125,266,0.025641026,0.5,0,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,0.27295842,0.03125,266,0.025641026,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,4.709221144,0.565217391,308,0.830835831,1,0,-1
0,4.709221144,0.565217391,308,0.830835831,1,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.060606061,294,0.090909091,0.5,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,0.27295842,0.058823529,56,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
7,2.164042561,0.6,16,0.75,1,7,-1
4,2.164042561,0.6,16,0.75,1,4,-1
7,2.164042561,0.6,16,0.75,1,7,-1
7,2.164042561,0.6,16,0.75,1,7,-1
2,0.513898342,0.125,14,0.142857143,0.5,2,-1
10,3.23948451,0.75,49,0.93968254,1,10,-1
4,0.969017956,0.25,21,0.253968254,0.5,4,-1
2,0.513898342,0.125,14,0.142857143,0.5,2,-1
5,2.104251233,0.4,49,0.596825397,1,5,-1
10,3.298263239,0.6,63,0.971428571,1,10,-1
2,0.969017956,0.25,21,0.253968254,0.5,2,-1
5,1.99681464,0.5,35,0.53968254,1,5,-1
8,1.99681464,0.5,35,0.53968254,1,8,-1
10,3.23948451,0.75,49,0.93968254,1,10,-1
0,2.104251233,0.4,49,0.596825397,1,0,-1
7,2.611365688,0.294117647,96,0.738095238,1,7,-1
0,3.777768931,0.529411765,160,0.837037037,1,0,-1
1,3.777768931,0.529411765,160,0.837037037,1,1,-1
0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
0,0.303413076,0.05,80,0.037037037,0.5,0,-1
0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
0,3.908650337,0.264705882,432,0.9,1,0,-1
0,0.303413076,0.037037037,192,0.037037037,0.5,0,-1
0,0.303413076,0.037037037,192,0.037037037,0.5,0,-1
0,0.303413076,0.041666667,144,0.037037037,0.5,0,-1
